instance_id,family,tier,split,spec_version,generator_version,master_seed,instance_seed,regime,generator_mode,origin,raw_file,raw_sha256,canonical_file,canonical_sha256,config_sha256,generation_plan_sha256,code_commit,n,level,raw_term_count,canonical_term_count,canonical_degree,m3,cubic_density,cubics_per_variable,pair_shadow_size,pair_reuse_score,Delta2,pair_degree_mean,pair_degree_max,fraction_reused_pairs,fraction_cubics_with_shared_pair,overlap_graph_nodes,overlap_graph_edges,overlap_graph_components,overlap_graph_max_degree,coefficient_min,coefficient_max,coefficient_abs_max,coefficient_l1,positive_cubic_mass,negative_cubic_mass,positive_cubic_count,negative_cubic_count,canonical_cancellation_count,canonical_cancellation_mass,candidate_pair_count,tau2,tau2_status,tau2_lower_bound,tau2_upper_bound
inst_1500ff5f019c3f49b5fc996a691bdf61369c9cb9b85ee0bd2e3d7114f2b52336,max3sat,qaoa,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,3753111336617178560,low,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_1500ff5f019c3f49b5fc996a691bdf61369c9cb9b85ee0bd2e3d7114f2b52336.json,ff52cd7529c0c1edc24dc518d8417deb38e426f33320b6324877429b9de2a064,canonical/inst_1500ff5f019c3f49b5fc996a691bdf61369c9cb9b85ee0bd2e3d7114f2b52336.json,a421b4ddf31b75b70a3a8573c6d56cf32c8b18f16c351f42d51c66fc1578dff0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,2,12,21,3,5,0.25,0.8333333333333334,10,0.33333333333333337,4,1.5,4,0.3,1.0,5,8,1,4,-5.0,6.0,6.0,58.0,6.0,9.0,2,3,13,68.0,10,2,exact,2,2
inst_16c9f5951f44e0cdcb5bd2aaf536929247d827649204d1d7616835284c4f9cdc,cubic_spin_glass,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,3225914219298694779,low,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_16c9f5951f44e0cdcb5bd2aaf536929247d827649204d1d7616835284c4f9cdc.json,1df78d2204f2f19e1cbde905909b2194dff78c41c4f707f855078505f053c6db,canonical/inst_16c9f5951f44e0cdcb5bd2aaf536929247d827649204d1d7616835284c4f9cdc.json,b267427e9367bafa5e3cb5f567bc3472528177e681e34be184671bb52913c198,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,20,1,20,89,3,20,0.017543859649122806,1.0,54,0.09999999999999998,3,1.1111111111111112,3,0.09259259259259259,0.5,20,7,14,2,-8.0,8.0,8.0,432.0,96.0,64.0,12,8,18,108.0,54,,bounded_pair_shadow_too_large,1,15
inst_180785c07fe5da0a6002c7eb0dca0888faae7967d7ce35621d5dd5a4887463d9,cubic_spin_glass,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5588458250871608018,low,anchor_pair,formal_oracle_generation,raw/cubic_spin_glass/inst_180785c07fe5da0a6002c7eb0dca0888faae7967d7ce35621d5dd5a4887463d9.json,757b13f32e9f0fd885bc2d69f145a550096043a1b1ef7e93b1da8b0dd489f962,canonical/inst_180785c07fe5da0a6002c7eb0dca0888faae7967d7ce35621d5dd5a4887463d9.json,e4bbec0fe2fc0fa0b313575da8de010339c0d2756e19e667c11feabbcab6c69a,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,7,1,7,22,3,7,0.2,1.0,13,0.38095238095238093,4,1.6153846153846154,4,0.3076923076923077,1.0,7,14,1,6,-8.0,8.0,8.0,111.0,24.0,32.0,3,4,10,78.0,13,2,exact,2,2
inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5280515148561330126,intermediate,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952.json,4f31b0f56f7abed61d2bf20d89ceedcd4b07cee64ea8aab949d1a9bb43fa83db,canonical/inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952.json,21657841d3ef89c02ff01d60b5d32b220f1ec62c999de51923aa47265915209d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,67,3,24,0.10909090909090909,2.0,39,0.45833333333333337,9,1.8461538461538463,9,0.3333333333333333,1.0,24,104,1,15,-12.0,16.0,16.0,412.0,96.0,96.0,12,12,20,236.0,39,,bounded_pair_shadow_too_large,1,3
inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6044293916680755243,low,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef.json,b91582728bbfa27dd7a597bb9bac1f36b911b59cac5edd500be2d111cd913637,canonical/inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef.json,feea304ddff3a03059b9615fa9cecbf5f5a596bfaaa04893ff4a066d9b5bcb83,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,10,1,10,39,3,10,0.08333333333333333,1.0,20,0.33333333333333337,6,1.5,6,0.2,1.0,10,23,1,7,-8.0,16.0,16.0,214.0,16.0,64.0,2,8,7,56.0,20,2,exact,2,2
inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6409678280334169584,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f.json,96c3d4bfaeeee27fbc60672ddff7439c4efe99efc16b7b6b7b3fa9cb14d566d6,canonical/inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f.json,e410a9c5d006ae1dcc166a2819f8070d9dd9b05978ff258f089775592b6e7f3b,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,30,3,7,0.125,0.875,16,0.23809523809523814,4,1.3125,4,0.125,1.0,7,9,2,3,-10.0,12.0,12.0,119.0,20.0,3.0,5,2,11,66.0,16,2,exact,2,2
inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,2425888170789769719,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215.json,0bde487db6df50ff22275e1fcbea97c97f84eaedf0d694afdee2d2e3f053656d,canonical/inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215.json,da9dd1a66c98484e8b20271ea9880a62e6cf429cf5d4977386a2c8b7cbe35bb0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,20,2,40,64,3,21,0.018421052631578946,1.05,43,0.31746031746031744,11,1.4651162790697674,11,0.06976744186046512,1.0,21,101,1,11,-7.0,17.0,17.0,207.0,31.0,38.0,10,11,21,206.0,43,,bounded_pair_shadow_too_large,1,2
inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6289992472653807275,low,uniform,formal_qaoa_generation,raw/max3sat/inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465.json,9c1655aa663381c40182a2539a4f89a3a3e253aab5552dfd978ab8fa225a132f,canonical/inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465.json,209c9e65d1609666d619bd228fb536257e53ab3eefa67aa8cd3dbe85e50c3479,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,2,12,23,3,10,0.5,1.6666666666666667,14,0.5333333333333333,4,2.142857142857143,4,0.7142857142857143,1.0,10,23,1,7,-9.0,10.0,10.0,97.0,20.0,17.0,6,4,4,20.0,14,4,exact,4,4
inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,4246592386840584878,low,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1.json,286d8ef464f1768cdf78138405dcf8dd76c95eacb8e27fed6848cbf1670a048c,canonical/inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1.json,c9777e4372e01816b322d40b14e2ff06a92e7fddf6481d48f43ab618426142b4,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,1,12,48,3,12,0.05454545454545454,1.0,30,0.16666666666666663,2,1.2,2,0.2,0.75,12,6,6,2,-8.0,8.0,8.0,240.0,48.0,48.0,6,6,12,84.0,30,,bounded_pair_shadow_too_large,1,9
inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7260891810215216138,intermediate,uniform,formal_compilation_generation,raw/max3sat/inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9.json,7e49e5128ae1c65d952d93b07bb9613a98d695e34e0e798e46dd4858d4a6cf60,canonical/inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9.json,85c0190d47fc4b206f2d3d4a2d9cd3880a60ad13f9271dfd71a82504d0341598,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,4,48,95,3,40,0.18181818181818182,3.3333333333333335,60,0.5,4,2,4,0.5833333333333334,1.0,40,90,1,8,-8.0,13.0,13.0,292.0,56.0,57.0,21,19,28,100.0,60,,bounded_pair_shadow_too_large,1,19
inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,288876341953771625,high,anchor_pair,qaoa_qmax_exclusion_promoted,raw/cubic_spin_glass/inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532.json,7a38265bfee44dd9cd15558274e6d67038d5f2c8f442839dcc3c5313e69b97fe,canonical/inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532.json,169593d75c63f5f5aa020b6e6eee314942d479b4bbf30a670c23a68f80cd33f5,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,53,3,32,0.5714285714285714,4.0,28,0.7083333333333333,6,3.4285714285714284,6,0.9642857142857143,1.0,32,148,1,12,-16.0,12.0,16.0,392.0,128.0,128.0,16,16,32,472.0,28,,bounded_pair_shadow_too_large,1,6
inst_1f38565d0249629ccd91d59429a59874484c5e49585622367237a3c089310256,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6118544403806521075,low,uniform,formal_qaoa_generation,raw/max3sat/inst_1f38565d0249629ccd91d59429a59874484c5e49585622367237a3c089310256.json,3bb608d2737ca03242e09e2c6d48898b8dc20f0645d57d9f07cf53b6111c0f95,canonical/inst_1f38565d0249629ccd91d59429a59874484c5e49585622367237a3c089310256.json,65f6f85b65c13e3c1607a5ab36428236aad8bb5d63137a1601b8738ee7dcf60d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,2,12,29,3,12,0.6,2.0,15,0.5833333333333333,3,2.4,3,0.8,1.0,12,30,1,6,-9.0,5.0,9.0,87.0,22.0,9.0,8,4,7,34.0,15,5,exact,5,5
inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,max3sat,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,5326537677832917840,intermediate,anchor_pair,formal_compilation_generation,raw/max3sat/inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351.json,4820ea3e49f51e6045e0bca4abadba64bd9621d164024a61f447eb79592de1c6,canonical/inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351.json,a6f686d07afe3afdecc280ad071cf8a942afed73414476056929af0bf7d71340,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,4,64,79,3,25,0.044642857142857144,1.5625,48,0.36,14,1.5625,14,0.125,1.0,25,150,1,15,-10.0,19.0,19.0,337.0,50.0,75.0,13,12,32,286.0,48,,bounded_pair_shadow_too_large,1,2
inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,7340490408949300447,low,uniform,formal_compilation_generation,raw/max3sat/inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50.json,da53fca92d63366241299619d02d9cd375f9cb887eda3a9351d0e522279f0f6b,canonical/inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50.json,5e5c305555cee45f4db4c6bac646e8df9b6f78c620601b4ac4f8f991105240a6,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,61,3,21,0.09545454545454546,1.75,38,0.39682539682539686,5,1.6578947368421053,5,0.4473684210526316,1.0,21,36,1,8,-7.0,8.0,8.0,194.0,44.0,17.0,14,7,9,52.0,38,,bounded_pair_shadow_too_large,1,11
inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,612957648126170514,intermediate,anchor_pair,formal_compilation_generation,raw/max3sat/inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc.json,9440fd50f7260eccd48dfd0837d466cacb922e9f097bff1eff6c8955b78b5c43,canonical/inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc.json,eafa0934255effa0336e002884b3729244406580277b9fbd404b377bc3ebea2a,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,20,4,80,101,3,32,0.028070175438596492,1.6,64,0.33333333333333337,16,1.5,16,0.0625,1.0,32,242,1,17,-18.0,40.0,40.0,371.0,72.0,54.0,16,16,51,514.0,64,,bounded_pair_shadow_too_large,1,2
inst_2054e7fca85340c05c6ca94bcfab677cc7edc66aa48bd6adfd3eee1d03749506,cubic_spin_glass,oracle,test,benchmark_spec_v1.0,formal_data_v1,2026082701,1844830265796489768,low,uniform,formal_oracle_generation,raw/cubic_spin_glass/inst_2054e7fca85340c05c6ca94bcfab677cc7edc66aa48bd6adfd3eee1d03749506.json,69f5a37ae2fa9781ab499bdec81e8835d92f5d19344503298d5d734593c5208b,canonical/inst_2054e7fca85340c05c6ca94bcfab677cc7edc66aa48bd6adfd3eee1d03749506.json,761c2e58eef8908fe41f53a769bcfa6664731340bee93f2da90492c572f063c9,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,1,6,24,3,6,0.3,1.0,11,0.38888888888888884,3,1.6363636363636365,3,0.5454545454545454,1.0,6,8,1,4,-10.0,12.0,12.0,162.0,0,48.0,0,6,0,0,11,3,exact,3,3
inst_207178134690f4e7e3f8009eb86a8760f5f7ead2031e35396a586eb03232ad7a,max3sat,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1708982367955110723,low,anchor_pair,formal_oracle_generation,raw/max3sat/inst_207178134690f4e7e3f8009eb86a8760f5f7ead2031e35396a586eb03232ad7a.json,254e5adc9cb1d03e6cdfca77b296d219137911ec37bc8e3e67bfabe7c127ddf2,canonical/inst_207178134690f4e7e3f8009eb86a8760f5f7ead2031e35396a586eb03232ad7a.json,83b834f0a4378a37ec1f87ebd4a2c4530e37ecfbd69b3474736dfb078137ff52,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,7,2,14,19,3,6,0.17142857142857143,0.8571428571428571,12,0.33333333333333337,4,1.5,4,0.3333333333333333,1.0,6,9,1,5,-10.0,12.0,12.0,81.0,17.0,2.0,4,2,9,48.0,12,2,exact,2,2
inst_220100abb31a5a97f11076f61def95465ec3ae5b771dee099dcf27d9858cb925,cubic_spin_glass,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7467811830122784433,low,uniform,formal_oracle_generation,raw/cubic_spin_glass/inst_220100abb31a5a97f11076f61def95465ec3ae5b771dee099dcf27d9858cb925.json,9e65124102946bd34c48a3378d1f438c789d21b58ec9de29b2cef997c0f4bef3,canonical/inst_220100abb31a5a97f11076f61def95465ec3ae5b771dee099dcf27d9858cb925.json,9d7975632c10ac91e5f8b0825b7e205487cce6001f97fbf3878f96e5b2ce03b5,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,5,1,5,17,3,5,0.5,1.0,9,0.4,2,1.6666666666666667,2,0.6666666666666666,1.0,5,6,1,3,-8.0,8.0,8.0,97.0,32.0,8.0,4,1,7,38.0,9,3,exact,3,3
inst_226fdd648638f346d8c8ce3a521d8c0545d5c6656a32e80e743f6e6a87b9b1c2,max3sat,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8009189197005429571,low,anchor_pair,formal_oracle_generation,raw/max3sat/inst_226fdd648638f346d8c8ce3a521d8c0545d5c6656a32e80e743f6e6a87b9b1c2.json,e244a7cf4daefb7d01dc640418558520ab20323db5c73c5f88d8833820ecaae8,canonical/inst_226fdd648638f346d8c8ce3a521d8c0545d5c6656a32e80e743f6e6a87b9b1c2.json,151d92fb52505654de26fa0a0976c41da2670e99d1b5bad8a51f9da75dfd74d5,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,5,2,10,13,3,5,0.5,1.0,8,0.4666666666666667,3,1.875,3,0.75,1.0,5,8,1,4,-8.0,8.0,8.0,56.0,6.0,13.0,2,3,6,24.0,8,2,exact,2,2
inst_23322d07d78ec2442f79a933696c3d2708be62e01712e6cae79bb131a75b314c,cubic_spin_glass,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,1126354558332763880,intermediate,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_23322d07d78ec2442f79a933696c3d2708be62e01712e6cae79bb131a75b314c.json,6b0479c166e1b2560b7a5031427d7863b0cf28e8e45fefe0d12b8cff8050e7c9,canonical/inst_23322d07d78ec2442f79a933696c3d2708be62e01712e6cae79bb131a75b314c.json,86cdcc1acdfc4b8dc9dbfaa692e85411a25e44039859566a93737f576525adec,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,2,32,97,3,32,0.05714285714285714,2.0,54,0.4375,13,1.7777777777777777,13,0.25925925925925924,1.0,32,181,1,21,-8.0,16.0,16.0,548.0,112.0,144.0,14,18,19,316.0,54,,bounded_pair_shadow_too_large,1,3
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,oracle,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,4964218853487476774,high,anchor_pair,formal_oracle_generation,raw/max3sat/inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6.json,337876cc424aece2ff8bee1ac1e2460631682695f6c4c73a9c0fead955babb94,canonical/inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6.json,b400aed810773bd09ebf2d90920058bae40dba01298cec05fe2543ec1039df5a,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,5,6,30,19,3,5,0.5,1.0,9,0.4,3,1.6666666666666667,3,0.4444444444444444,1.0,5,8,1,4,-8.0,8.0,8.0,75.0,9.0,19.0,2,3,17,182.0,9,2,exact,2,2
inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,274124004227371215,intermediate,anchor_pair,formal_compilation_generation,raw/max3sat/inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642.json,8da7826cd446bf71d217136d7a84c8dec77ef0bd1d0c6e6a3c646faa13becf26,canonical/inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642.json,3ae6fede664bf38457ce9c6ec7333e90033016ff3fd18b24e65ccfeb2cdb15a8,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,4,48,53,3,18,0.08181818181818182,1.5,34,0.37037037037037035,9,1.588235294117647,9,0.17647058823529413,1.0,18,76,1,10,-11.0,17.0,17.0,259.0,37.0,54.0,7,11,26,204.0,34,,bounded_pair_shadow_too_large,1,2
inst_255623f933cc900883afa210b6d47922d9729feb2c969ac77c388dbfc757bb48,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7986907862162954451,low,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_255623f933cc900883afa210b6d47922d9729feb2c969ac77c388dbfc757bb48.json,fa1d66b0ae14a83dce8296a494d74107b80bef25a6a9bda2c24d3c7c2014cfc7,canonical/inst_255623f933cc900883afa210b6d47922d9729feb2c969ac77c388dbfc757bb48.json,4239a751e819ab868f810259ec42b7e094618e4028760f2dd28a0af30db681fc,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,1,6,22,3,6,0.3,1.0,11,0.38888888888888884,4,1.6363636363636365,4,0.36363636363636365,1.0,6,11,1,5,-8.0,8.0,8.0,114.0,32.0,16.0,4,2,6,48.0,11,2,exact,2,2
inst_2578bb3c4c83da80aec8fb5980e49dedc3450aae4bbc14c0eabca47881b8a912,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,3016190764167647969,intermediate,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_2578bb3c4c83da80aec8fb5980e49dedc3450aae4bbc14c0eabca47881b8a912.json,118d8e7d75b14fda673ca0e3831bb720fbf8470e1f5258ad423ec4e660eb9faf,canonical/inst_2578bb3c4c83da80aec8fb5980e49dedc3450aae4bbc14c0eabca47881b8a912.json,91008c30ccaaaf5cffecffaaa3d6cf47af41b2783ad2543cfab9ac0af591b91d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,2,32,93,3,32,0.05714285714285714,2.0,55,0.42708333333333337,11,1.7454545454545454,11,0.2727272727272727,1.0,32,167,1,12,-10.0,12.0,12.0,524.0,112.0,144.0,14,18,24,340.0,55,,bounded_pair_shadow_too_large,1,3
inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,9179052833801220511,intermediate,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570.json,cf0831166bb7899e85017f90cd2096b6daf681675022daad83ac685587e51ccf,canonical/inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570.json,fcaabe9cf7520689dc3d7ca48f79d37e62ff85dbd000d2f5b4b7616e94e43ad3,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,24,28,3,8,0.4,1.3333333333333333,14,0.41666666666666663,4,1.7142857142857142,4,0.42857142857142855,1.0,8,16,1,5,-7.0,10.0,10.0,104.0,21.0,14.0,4,4,19,98.0,14,2,exact,2,2
