task_id,study,instance_id,representation,budget_key,p,warm_start_policy,pair_closure,code_commit,validation_commit,source_file_sha256,source_csv_row_number,evaluations,current_evaluations,effective_optimization_evaluations,evaluation_accounting,reuse_metric_errors_json
b8a6ce78ae93c0dfcfb9edbdc37cc87d0aa43a9ac1c20623911526f44fb8af8b,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,727,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 5.551115123125783e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 8.881784197001252e-16, ""statevector_norm"": 0.0}"
0b7f20921f0724bb5ce63c8ff8d396978bcc200f3b509edb6daefef58dba74ba,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,728,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 7.771561172376096e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.6645352591003757e-15, ""statevector_norm"": 0.0}"
3e57d4fdc9e2a610bdf7f7b19263595d909f902cad4444d83320d01031790c50,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,729,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 7.771561172376096e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.6645352591003757e-15, ""statevector_norm"": 0.0}"
0be7e14b863f8b0f4ee9cd8608250c486d1ba8f7fe462321ac23d0c316530e72,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,730,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 7.771561172376096e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.6645352591003757e-15, ""statevector_norm"": 0.0}"
d6c42ca7dc6df9465ad998d814b5249ec7fa582795fe88cc6ac2d800f8fed057,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,731,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 2.7755575615628914e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.220446049250313e-14, ""statevector_norm"": 0.0}"
1e4f25b1a92a5b48b228efac3808667cfd3fa22178a1417906695b4b709b2eb3,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,732,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 2.7755575615628914e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.220446049250313e-14, ""statevector_norm"": 0.0}"
a7ee4f94726931980c48b667b554c7c0f09ca690967589523300388519e17a9a,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,733,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 2.7755575615628914e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.220446049250313e-14, ""statevector_norm"": 0.0}"
1d16b612bda406ccb2a5446be9e9830b86f6d3dfcff6dfd0e69a98dee26481b2,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,770,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
47276192793ea0ab0574d933784a153a1bc336fb58d2d9c26a0a1d69b6683e49,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,771,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
728d07e3b9703acfec9cc15dc2a0a01a5363f01296e0cb4cca1856dbf66d6490,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,772,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
b4c9985c50ceb39e367c515b4802bb7c7abb34bfa2d73e6a07fcff527253cd3d,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,773,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 5.551115123125783e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 8.881784197001252e-16, ""statevector_norm"": 0.0}"
70cf5f54ce7b394dc2c73973a7d936cf48f02b48eed7e0ee481b594bee54e777,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,774,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 5.551115123125783e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 8.881784197001252e-16, ""statevector_norm"": 0.0}"
dce4dae63761064612029572ff625939fc30c758daac17547ff4131fa81fd13c,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,775,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 5.551115123125783e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 8.881784197001252e-16, ""statevector_norm"": 0.0}"
3937c3c837892b1e3dca74265e2536b7f1faee3a385359cfc2d157890d07c991,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,776,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.3322676295501878e-15, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.6645352591003757e-15, ""statevector_norm"": 0.0}"
4083a513dcbd0bab0edc1f33cb20979f38dd9cf986ac57bb88f159fcec352210,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,777,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.3322676295501878e-15, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.6645352591003757e-15, ""statevector_norm"": 0.0}"
deff7a695c0548b57f557e85f569c49ba6bc3f61c2ffc755bda09a3bb2989583,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,778,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.3322676295501878e-15, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 2.6645352591003757e-15, ""statevector_norm"": 0.0}"
7f2d7fd42acd4feb9fc28814a6e4e4d5d3471eb6bfcc690b5007886e7da4ee38,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,779,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.6653345369377348e-15, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 4.440892098500626e-15, ""statevector_norm"": 0.0}"
4e7748a8dc73a635eaa3bed4f52bbef9d1c9b92e6bc4139ec269344bc9c88272,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,780,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.6653345369377348e-15, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 4.440892098500626e-15, ""statevector_norm"": 0.0}"
75b00fb243465655614001506c00d65af27c3c5ecb4afa34bdc89f85f4111960,original_e4,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,781,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.6653345369377348e-15, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 1.3877787807814457e-17, ""original_objective_best"": 0.0, ""original_objective_mean"": 4.440892098500626e-15, ""statevector_norm"": 0.0}"
fa6b8016765108e8a5cfa9e37b0a00257119cf68c4db755916019697dc76a366,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,all_native,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1022,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
ffda3e0ab038553cb29d9d40825fdfbca8d11c982986fca7d1ef44c06708791f,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,all_native,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1023,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
17a221e1bb9e38bcc18ee7ad4a67a14ae95c0c3fcce7632a7dfb968c9ab72517,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,all_native,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1024,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
728796f4c90a30794cf4186f45997d973a9a5678bffb24e44dcf3d87911a8b86,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,all_native,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1025,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 1.734723475976807e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 2.220446049250313e-16}"
ff01ed40ed333d20366df4a0aa4f2c2293f21d9b6831a9102bcd0452ea2ddc85,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,all_native,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1026,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 1.734723475976807e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 2.220446049250313e-16}"
d94a50786c079dadbf3291402caa1c3d42d35c70e9b135eb4348b59f28509719,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,all_native,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1027,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 1.734723475976807e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 2.220446049250313e-16}"
061a93d87d8b319e10921765a2f0a0d8fccd52cd14ce613f2728abdab7cf320a,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1154,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
85d46b56c6f235d82b5105971d5e9511d0b9bae85f04b48e421ac1d5f3f9f809,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1155,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
eb7f5e4a59c299d26ff0ea17ed1207cf118a9f40e11ea7ae6569a769ca0d8762,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1156,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
088280246e5fb576514d2fc516cb202dc95159a6fbe0bd80006a8974daa38610,original_e4,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,1157,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 1.734723475976807e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
